#     gal_num          x_image          y_image             ra              dec            g1_nopsf         g2_nopsf         g1_meas          g2_meas            fwhm       final_sigmaSize  nopsf_sigmaSize       nfw_g1           nfw_g2           nfw_mu          redshift           flux          stamp_sum         noisevar     
            1619   7.11000000e+02   2.77400000e+03   2.89679100e+02  -3.30689834e+01   2.06113101e-01   3.03445402e-01   1.57638479e-01   2.26287983e-01   6.29360086e-01   1.78120553e+00   1.36066687e+00  -6.94238980e-02   2.98389205e-02   1.13969150e+00   5.10630912e-01   1.73936224e+03   1.73936230e+03   0.00000000e+00
            1620   4.76800000e+03   4.87000000e+02   2.89401456e+02  -3.31992531e+01   2.11541133e-01   5.14649025e-01   1.62686352e-01   3.95781021e-01   5.89510418e-01   1.74784577e+00   1.44680536e+00   1.99969670e-02   1.07030087e-01   1.23206497e+00   9.30204702e-01   4.25860488e+03   4.25860498e+03   0.00000000e+00
            1623   9.65000000e+02   1.77500000e+03   2.89661702e+02  -3.31261273e+01   3.03833103e-02   7.82982293e-03   2.52468920e-02   6.43107659e-03   8.69618431e-01   2.07867312e+00   1.82770896e+00  -8.53190893e-02  -3.43422731e-02   1.18462986e+00   6.44523471e-01   6.88746362e+03   6.88746387e+03   0.00000000e+00
            1624   4.96500000e+03   3.19900000e+03   2.89388765e+02  -3.30440186e+01   1.63364674e-01   1.00420543e-02   1.27173833e-01   9.12681271e-03   5.21316870e-01   1.33742058e+00   8.78922522e-01  -5.46948049e-02  -1.02499889e-01   1.27788931e+00   7.09436412e-01   1.20379754e+03   1.20379761e+03   0.00000000e+00
            1625   4.17000000e+03   2.68200000e+03   2.89442933e+02  -3.30738088e+01  -2.46048723e-02  -1.21358771e-01  -1.37938290e-02  -8.69342887e-02   6.17548545e-01   1.60980594e+00   9.04103637e-01  -1.05436299e-01  -1.64834130e-01   1.80569483e+00   7.25906684e-01   2.22334999e+04   2.22335000e+04   0.00000000e+00
            1626   3.20800000e+03   2.97600000e+03   2.89508656e+02  -3.30571574e+01   0.00000000e+00   0.00000000e+00  -2.36354323e-02   1.40706694e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   2.12281394e-01   7.40185235e-02   2.11980388e+00   6.94468497e-01   1.06659742e+03   1.06659741e+03   0.00000000e+00
            1627   1.33200000e+03   2.83500000e+03   2.89636736e+02  -3.30654568e+01   0.00000000e+00   0.00000000e+00  -2.09900171e-01   1.78947607e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -8.12495318e-02   5.37415415e-02   1.21486014e+00   5.57037331e-01   3.94536533e+02   3.94536530e+02   0.00000000e+00
            1628   9.53000000e+02   3.33500000e+03   2.89662637e+02  -3.30368509e+01   0.00000000e+00   0.00000000e+00  -1.44848226e-01  -6.37475565e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -5.93478335e-02   6.98097898e-02   1.17451369e+00   8.00489786e-01   1.50887916e+03   1.50887915e+03   0.00000000e+00
            1632   3.75800000e+03   2.80100000e+03   2.89471032e+02  -3.30670335e+01   0.00000000e+00   0.00000000e+00  -4.28318657e-02  -1.89996036e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   7.33917903e-02  -2.36209144e-01   2.32441400e+00   7.88421896e-01   2.09851050e+03   2.09851025e+03   0.00000000e+00
            1634   1.70000000e+03   2.76800000e+03   2.89611573e+02  -3.30692242e+01  -5.22832994e-02   3.81061850e-01  -2.50072531e-02   1.78383216e-01   5.29882228e-01   1.17062318e+00   7.88155735e-01  -1.01050565e-01   7.44557803e-02   1.32318047e+00   7.05480141e-01   6.45221471e+02   6.45221436e+02   0.00000000e+00
            1636   1.72600000e+03   4.07000000e+03   2.89609963e+02  -3.29947281e+01  -2.78477439e-01   4.98836611e-01  -1.48199073e-01   2.38932439e-01   4.28834878e-01   1.20662284e+00   7.27774143e-01   1.39339859e-02   1.05396654e-01   1.21496359e+00   1.16561724e+00   1.29118954e+03   1.29118945e+03   0.00000000e+00
            1640   1.91700000e+03   1.65800000e+03   2.89596612e+02  -3.31327509e+01   0.00000000e+00   0.00000000e+00   1.35249776e-01   1.00563261e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -8.49848386e-02  -8.24217984e-02   1.32635200e+00   5.06980497e-01   1.28701778e+03   1.28701782e+03   0.00000000e+00
            1642   6.20900000e+03   3.13300000e+03   2.89303825e+02  -3.30474808e+01   8.65102407e-02  -2.03418426e-01   7.02684190e-02  -1.65215194e-01   8.63738406e-01   1.89048207e+00   1.69838417e+00  -5.48127415e-02  -3.88505038e-02   1.11452193e+00   5.01025146e-01   2.82205181e+03   2.82205176e+03   0.00000000e+00
            1643   1.31200000e+03   2.04000000e+02   2.89637774e+02  -3.32159902e+01   1.59183133e-01  -5.50410006e-01   1.01161616e-01  -3.63984051e-01   4.97797869e-01   1.43479776e+00   9.28954899e-01   6.54101160e-04  -9.42215783e-02   1.17091756e+00   1.32914156e+00   1.00944949e+03   1.00944946e+03   0.00000000e+00
            1644   2.45000000e+03   1.47900000e+03   2.89560165e+02  -3.31429200e+01  -1.10415429e-01  -2.47970859e-01  -7.33373064e-02  -1.57909892e-01   5.42750085e-01   1.39701426e+00   1.05268562e+00  -2.75445036e-02  -1.71569752e-01   1.61228861e+00   7.64300379e-01   9.80486355e+02   9.80486328e+02   0.00000000e+00
            1645   1.98000000e+03   1.41800000e+03   2.89592257e+02  -3.31464491e+01   0.00000000e+00   0.00000000e+00   1.87630217e-03  -9.64844671e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -6.37990303e-02  -1.20372770e-01   1.37558257e+00   7.34134621e-01   2.97576273e+04   2.97576250e+04   0.00000000e+00
            1646   3.59800000e+03   5.68000000e+02   2.89481537e+02  -3.31948624e+01  -1.43137588e-01  -7.15052871e-02  -1.09304440e-01  -5.46182069e-02   7.56036841e-01   1.71396446e+00   1.47932458e+00   1.20940696e-01   4.04670780e-02   1.33412109e+00   7.00359790e-01   5.31596955e+03   5.31596973e+03   0.00000000e+00
            1648   3.69300000e+03   2.22300000e+03   2.89475390e+02  -3.31001557e+01   0.00000000e+00   0.00000000e+00   1.69830654e-01  -7.01601899e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -3.62065567e-01   5.55314316e-03   4.71666033e+00   6.18568533e-01   2.94179117e+03   2.94179126e+03   0.00000000e+00
            1649   2.41300000e+03   3.26000000e+03   2.89562941e+02  -3.30409758e+01   0.00000000e+00   0.00000000e+00   5.04473730e-02   2.20989487e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   1.88004080e-02   1.67697881e-01   1.52593486e+00   1.12136273e+00   4.04589984e+04   4.04590000e+04   0.00000000e+00
            1650   3.46100000e+03   4.17700000e+03   2.89491624e+02  -3.29883681e+01  -1.36380945e-01  -1.48478986e-01  -1.02898369e-01  -8.92599378e-02   5.42240519e-01   1.42216408e+00   1.00916564e+00   1.20106616e-01  -1.51778830e-02   1.28603930e+00   8.77464850e-01   4.98401014e+02   4.98401001e+02   0.00000000e+00
            1651   5.20300000e+03   4.00500000e+03   2.89372749e+02  -3.29978557e+01   0.00000000e+00   0.00000000e+00   8.20983080e-02  -4.72353872e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -4.01834539e-03  -9.02778554e-02   1.17366318e+00   7.27214818e-01   4.38698156e+04   4.38698164e+04   0.00000000e+00
            1652   1.52600000e+03   1.38900000e+03   2.89623314e+02  -3.31481589e+01   0.00000000e+00   0.00000000e+00  -1.29921956e-01   1.75735924e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -7.70553235e-02  -9.20544457e-02   1.28003060e+00   9.01494359e-01   1.01670162e+03   1.01670166e+03   0.00000000e+00
            1653   1.69600000e+03   4.23700000e+03   2.89612027e+02  -3.29851901e+01   5.17636040e-02   4.03514015e-02   4.11997968e-02   3.20629694e-02   8.16228404e-01   1.87335575e+00   1.63913047e+00   1.92141819e-02   9.54959437e-02   1.18816998e+00   9.76428465e-01   6.85673818e+03   6.85673828e+03   0.00000000e+00
            1654   4.62600000e+03   2.06400000e+03   2.89411618e+02  -3.31090300e+01  -3.07852404e-01   1.12970544e-01  -2.28007590e-01   8.38936380e-02   6.61044783e-01   1.61245716e+00   1.38240743e+00  -1.34882172e-01   3.35200890e-02   1.43425335e+00   5.53087698e-01   7.65299499e+03   7.65299512e+03   0.00000000e+00
            1655   6.61300000e+03   1.07000000e+02   2.89275149e+02  -3.32205177e+01  -1.38864512e-03   3.56476920e-01   5.46624769e-03   2.24081412e-01   5.76503297e-01   1.35295486e+00   9.44149137e-01  -2.52175147e-02   5.50351445e-02   1.08790670e+00   7.12669944e-01   9.62409885e+02   9.62409912e+02   0.00000000e+00
            1656   3.28700000e+03   1.09200000e+03   2.89502858e+02  -3.31649292e+01   5.92450356e-02   4.49111503e-01   4.11667512e-02   3.07454266e-01   5.80415490e-01   1.50853705e+00   1.10654354e+00   1.99079667e-01  -1.46928000e-02   1.73593950e+00   1.22143629e+00   1.81800151e+03   1.81800146e+03   0.00000000e+00
            1657   3.18600000e+03   4.43800000e+03   2.89510419e+02  -3.29734580e+01   0.00000000e+00   0.00000000e+00  -1.10813700e-02   1.13250902e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   1.18251305e-01   1.64139487e-02   1.26027667e+00   1.40018355e+00   9.50439321e+02   9.50439331e+02   0.00000000e+00
            1659   3.10000000e+02   3.98900000e+03   2.89706609e+02  -3.29995128e+01   1.22109016e-02   2.84310276e-01   7.02642851e-03   1.63791462e-01   5.78393763e-01   1.27784240e+00   9.55343902e-01  -3.21929201e-02   5.60672725e-02   1.10058827e+00   6.28663205e-01   5.00990944e+02   5.00990936e+02   0.00000000e+00
            1660   6.53400000e+03   2.70100000e+03   2.89281503e+02  -3.30721372e+01  -1.01937575e-01   1.48340343e-01  -6.67932669e-02   9.90456934e-02   5.89394904e-01   1.47314763e+00   1.08697569e+00  -6.77188556e-02  -2.09477264e-02   1.11631202e+00   6.57453894e-01   1.84909943e+03   1.84909937e+03   0.00000000e+00
            1661   3.22000000e+03   2.61000000e+02   2.89507317e+02  -3.32125070e+01   3.88389005e-02  -2.41331304e-01   3.24211148e-02  -2.01510904e-01   8.31481835e-01   2.13012505e+00   1.89075911e+00   1.20878098e-01  -1.31934804e-02   1.28615853e+00   9.14022231e-01   3.67638390e+03   3.67638403e+03   0.00000000e+00
            1662   3.24800000e+03   3.02000000e+02   2.89505408e+02  -3.32101100e+01   2.65920844e-01  -2.62065708e-01   2.33585265e-01  -2.30192481e-01   8.68884324e-01   2.44638228e+00   2.23423123e+00   1.08786395e-01  -8.95585182e-03   1.25684267e+00   6.19285084e-01   1.93039234e+03   1.93039221e+03   0.00000000e+00
            1664   8.59000000e+02   4.01600000e+03   2.89669153e+02  -3.29978972e+01   0.00000000e+00   0.00000000e+00  -5.85748709e-03   9.80488581e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -2.13420690e-02   6.35082817e-02   1.11333508e+00   5.09309780e-01   7.49408168e+02   7.49408142e+02   0.00000000e+00
            1665   6.38200000e+03   2.12000000e+02   2.89291037e+02  -3.32146004e+01   0.00000000e+00   0.00000000e+00   4.92266197e-02   2.07069732e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -2.49173585e-02   5.75015006e-02   1.09482642e+00   6.48690053e-01   1.72807926e+03   1.72807910e+03   0.00000000e+00
            1667   9.11000000e+02   3.20000000e+02   2.89665207e+02  -3.32093913e+01  -9.72149453e-02   2.09430445e-01  -1.91816041e-02   1.14375471e-01   5.30439394e-01   1.25985193e+00   7.47305989e-01  -1.67311576e-02  -7.11755839e-02   1.12383158e+00   6.31035500e-01   5.32679757e+03   5.32679785e+03   0.00000000e+00
            1668   5.33400000e+03   4.08100000e+03   2.89363795e+02  -3.29934501e+01   0.00000000e+00   0.00000000e+00  -1.91711621e-01   3.65561292e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -6.29998791e-03  -8.94390558e-02   1.16641439e+00   8.40722769e-01   4.12511088e+02   4.12511108e+02   0.00000000e+00
            1669   4.57000000e+02   1.81500000e+03   2.89696378e+02  -3.31238714e+01   2.57788481e-01   4.08931330e-01   1.82965709e-01   2.87770998e-01   5.31609062e-01   1.58215749e+00   1.18524003e+00  -7.08375719e-02  -2.11474714e-02   1.12985617e+00   5.67675240e-01   4.01020114e+02   4.01020111e+02   0.00000000e+00
            1671   5.57300000e+03   1.27300000e+03   2.89346656e+02  -3.31541091e+01  -1.26557533e-01   6.20302735e-02  -8.85152349e-02   4.25525045e-02   6.57543707e-01   1.51312256e+00   1.16364491e+00  -6.20085508e-02   6.37195019e-02   1.17677108e+00   6.05294133e-01   9.08623569e+02   9.08623657e+02   0.00000000e+00
            1672   2.86000000e+02   3.23100000e+03   2.89708151e+02  -3.30428728e+01   1.11159244e-01   3.42269937e-01   7.27875965e-02   2.05470164e-01   5.25244183e-01   1.29616678e+00   8.59314620e-01  -6.36792352e-02   4.65289040e-02   1.13125339e+00   9.21408323e-01   5.49887266e+02   5.49887207e+02   0.00000000e+00
            1673   5.23900000e+03   1.03700000e+03   2.89369431e+02  -3.31677005e+01  -3.55346130e-01  -3.66087536e-01  -2.08389572e-01  -2.17594126e-01   4.95662258e-01   1.33934844e+00   9.66421664e-01  -4.97581980e-02   1.00244905e-01   1.23988126e+00   1.03720465e+00   8.05049055e+02   8.05049072e+02   0.00000000e+00
            1675   4.63200000e+03   3.78000000e+02   2.89410775e+02  -3.32055305e+01   1.16336153e-01   3.26630203e-02   1.03791037e-01   2.91408171e-02   1.22177255e+00   2.35586858e+00   2.24866319e+00   3.32542059e-02   9.41016521e-02   1.21034192e+00   6.92510978e-01   1.10531782e+04   1.10531777e+04   0.00000000e+00
            1676   9.60000000e+02   3.47700000e+03   2.89662180e+02  -3.30287507e+01   3.35057322e-01  -1.69823983e-01   2.40732372e-01  -1.10861146e-01   5.30392249e-01   1.52980626e+00   1.09620142e+00  -5.01172726e-02   7.22164156e-02   1.16457357e+00   7.42792318e-01   8.63183711e+02   8.63183716e+02   0.00000000e+00
            1678   4.90500000e+03   3.88900000e+03   2.89393058e+02  -3.30045815e+01   0.00000000e+00   0.00000000e+00   2.31433865e-01   1.42912006e-01  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   5.67106401e-03  -9.21591990e-02   1.19150729e+00   5.83496361e-01   4.87219241e+02   4.87219238e+02   0.00000000e+00
            1679   2.32000000e+02   1.02500000e+03   2.89711675e+02  -3.31690745e+01  -1.42156406e-01  -2.79990193e-01  -1.21243826e-01  -2.39198089e-01   7.34914830e-01   2.45043516e+00   2.11913085e+00  -5.62024375e-02  -5.18559107e-02   1.12425562e+00   9.36395798e-01   7.08111860e+03   7.08111865e+03   0.00000000e+00
            1680   3.68300000e+03   2.36900000e+03   2.89476064e+02  -3.30917911e+01  -3.40764279e-01  -3.04123552e-01  -2.99987776e-01  -2.67826134e-01   7.38337674e-01   2.58852696e+00   2.30305648e+00  -3.48953522e-01  -3.43058450e-01   7.25357594e+00   1.16696445e+00   6.53561128e+03   6.53561133e+03   0.00000000e+00
            1681   2.98900000e+03   4.20800000e+03   2.89523856e+02  -3.29866814e+01  -1.92226670e-02   1.04121487e-01   3.73807465e-03   5.80458765e-02   5.69916687e-01   1.25794411e+00   8.38419557e-01   1.16045997e-01   4.23044243e-02   1.28749582e+00   1.05745494e+00   1.77078864e+03   1.77078870e+03   0.00000000e+00
            1685   4.42600000e+03   4.19400000e+03   2.89425771e+02  -3.29872303e+01   1.12959924e-01  -3.02373639e-01   9.20873123e-02  -2.46705076e-01   7.15092265e-01   2.04756618e+00   1.75383508e+00   5.08890955e-02  -8.08655687e-02   1.20089496e+00   6.12099370e-01   4.21544882e+03   4.21544873e+03   0.00000000e+00
            1686   2.53000000e+02   1.09200000e+03   2.89710275e+02  -3.31652644e+01   1.15704162e-01  -1.93201523e-01   1.29480468e-01  -6.09137542e-02   4.98397675e-01   1.16327274e+00   8.00284147e-01  -5.81713084e-02  -5.01913623e-02   1.12585391e+00   9.05359389e-01   5.67659595e+02   5.67659546e+02   0.00000000e+00
            1687   9.00000000e+00   3.86600000e+03   2.89727123e+02  -3.30065442e+01   0.00000000e+00   0.00000000e+00  -2.02913214e-01   3.00547639e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -3.56492132e-02   4.59112499e-02   1.08679629e+00   5.57517822e-01   8.94295757e+02   8.94295776e+02   0.00000000e+00
            1689   1.37300000e+03   1.27000000e+03   2.89633706e+02  -3.31549861e+01  -1.15963571e-01  -5.24388804e-01  -6.19200345e-02  -3.73420872e-01   4.95617593e-01   1.47222030e+00   9.36265647e-01  -6.53604851e-02  -8.48148185e-02   1.23262133e+00   7.83720197e-01   7.46826812e+02   7.46826782e+02   0.00000000e+00
            1691   2.32000000e+03   2.15300000e+03   2.89569163e+02  -3.31043327e+01   0.00000000e+00   0.00000000e+00   1.17447373e-01   1.54239200e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -1.74402106e-01  -2.63484971e-02   1.67916013e+00   6.31269673e-01   5.73265915e+02   5.73265869e+02   0.00000000e+00
            1692   2.26000000e+02   1.07800000e+03   2.89712091e+02  -3.31660424e+01  -4.28016405e-01   7.26316716e-03  -3.06827798e-01   5.74968553e-03   6.59373100e-01   1.74618137e+00   1.33025432e+00  -6.20397913e-02  -5.37613816e-02   1.13454941e+00   1.35181859e+00   1.25549756e+04   1.25549746e+04   0.00000000e+00
            1693   2.96300000e+03   1.15600000e+03   2.89525017e+02  -3.31613034e+01   0.00000000e+00   0.00000000e+00  -3.57963155e-02  -8.22083418e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   1.39194668e-01  -1.07661437e-01   1.63058514e+00   7.58106471e-01   1.43414861e+03   1.43414856e+03   0.00000000e+00
            1695   3.06000000e+03   1.62000000e+03   2.89518470e+02  -3.31347431e+01   3.50395755e-01  -7.95766818e-02   2.89518063e-01  -6.55342157e-02   7.25382625e-01   2.06330800e+00   1.79286909e+00   2.01508489e-01  -2.23736211e-01   2.83865201e+00   1.23689794e+00   2.85703546e+03   2.85703564e+03   0.00000000e+00
            1696   3.90300000e+03   1.27800000e+03   2.89460814e+02  -3.31541616e+01  -1.18192503e-01  -3.58182683e-02  -9.35314774e-02  -2.30960799e-02   6.44030539e-01   1.48786652e+00   1.08394933e+00   9.08565900e-02   1.73806832e-01   1.73202071e+00   1.03373817e+00   9.12481708e+02   9.12481750e+02   0.00000000e+00
            1697   3.35000000e+03   3.62800000e+03   2.89499080e+02  -3.30197744e+01   0.00000000e+00   0.00000000e+00   4.41471384e-02  -4.09588128e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03   1.51012310e-01  -2.90358708e-03   1.45674425e+00   7.66963730e-01   1.30708314e+04   1.30708301e+04   0.00000000e+00
            1699   5.98000000e+02   2.70500000e+03   2.89686834e+02  -3.30729618e+01  -1.37477765e-01   3.55199056e-01  -1.06413915e-01   1.69831363e-01   4.65177709e-01   1.24318314e+00   7.22433209e-01  -8.53932546e-02   3.02351381e-02   1.16657558e+00   9.33223589e-01   3.64938680e+03   3.64938672e+03   0.00000000e+00
            1700   2.12800000e+03   1.67900000e+03   2.89582170e+02  -3.31314887e+01   1.75208567e-01  -3.17113790e-01   1.05162213e-01  -1.87318539e-01   5.47330681e-01   1.31033480e+00   1.00741017e+00  -1.14099756e-01  -1.32261228e-01   1.56461416e+00   1.12166841e+00   1.45880208e+03   1.45880212e+03   0.00000000e+00
            1701   5.30500000e+03   2.34000000e+03   2.89365277e+02  -3.30930796e+01   0.00000000e+00   0.00000000e+00  -5.20153736e-02   5.90943104e-02  -9.99900000e+03  -9.99900000e+03  -9.99900000e+03  -1.04469104e-01  -1.27234803e-02   1.24259677e+00   5.96687256e-01   7.44165797e+02   7.44165894e+02   0.00000000e+00
            1702   3.79100000e+03   3.42300000e+03   2.89468974e+02  -3.30314374e+01   3.45116446e-02   1.24720258e-01   2.40619794e-02   8.69825765e-02   7.04033049e-01   1.47900677e+00   1.26240540e+00   1.29540014e-01  -1.14826327e-01   1.57006506e+00   9.72314130e-01   2.87890889e+03   2.87890869e+03   0.00000000e+00
